"","gbifID","accessRights","bibliographicCitation","language","license","modified","publisher","references","rightsHolder","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","caste","behavior","vitality","establishmentMeans","degreeOfEstablishment","pathway","georeferenceVerificationStatus","occurrenceStatus","preparations","disposition","associatedOccurrences","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","materialEntityID","materialEntityRemarks","verbatimLabel","materialSampleID","eventID","parentEventID","eventType","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","fieldNotes","eventRemarks","locationID","higherGeographyID","higherGeography","continent","waterBody","islandGroup","island","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","verticalDatum","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","footprintSpatialFit","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","verbatimIdentification","identificationQualifier","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","datasetKey","publishingCountry","lastInterpreted","elevation","elevationAccuracy","depth","depthAccuracy","distanceFromCentroidInMeters","issue","mediaType","hasCoordinate","hasGeospatialIssues","taxonKey","acceptedTaxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","subgenusKey","speciesKey","species","acceptedScientificName","verbatimScientificName","typifiedName","protocol","lastParsed","lastCrawled","repatriated","relativeOrganismQuantity","projectId","isSequenced","gbifRegion","publishedByGbifRegion","level0Gid","level0Name","level1Gid","level1Name","level2Gid","level2Name","level3Gid","level3Name","iucnRedListCategory"
"80",2997389236,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469773","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2469773","NY01161520","3654","M. G. da Silva","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1978-11-10",NA,314,314,1978,11,10,"1978-11-10","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","","Rio Tapajós, margem do rio.","","",NA,NA,NA,NA,NA,"",-4.701111,-56.655833,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","M. G. da Silva",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:18.881Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:18.881Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.58_2","Itaituba","","","LC"
"81",2997389235,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469755","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2469755","NY01161503","1732","C. A. Cid Ferreira","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1980-07-23",NA,205,205,1980,7,23,"1980-07-23","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","","Rio Trombetas, margem esquerda ao sul da Mineração Rio-Norte.","","",NA,NA,NA,NA,NA,"",-1.461667,-56.378056,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","M. G. Vieira",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:18.881Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:18.881Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.84_2","Oriximiná","","","LC"
"82",2997388207,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469751","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2469751","NY01161499","16659","E. Lleras","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1973-07-13",NA,194,194,1973,7,13,"1973-07-13","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","","Lago de Tefe, Manua.","","",NA,NA,NA,NA,NA,"",-3.449167,-64.879167,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","J. F. Ramos",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:18.850Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:18.850Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.58_2","Tefé","","","LC"
"83",2997388206,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469733","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2469733","NY01161481","5293","G. T. Prance","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1968-06-28",NA,180,180,1968,6,28,"1968-06-28","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Rondônia","","","4 km above Jaciparaná on Rio Jaciparaná.","","",NA,NA,NA,NA,NA,"",-9.283611,-64.407222,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:18.850Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:18.850Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.22_1","Rondônia","BRA.22.37_2","Porto Velho","","","LC"
"84",2997387195,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469748","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2469748","NY01161496","20625","G. T. Prance","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1974-03-16",NA,75,75,1974,3,16,"1974-03-16","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","","Margin of Igapó Açu at crossing with BR 319, Manaus-Porto Velho Road.","","",NA,NA,NA,NA,NA,"",-4.708611,-61.29,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","M. G. Vieira",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:18.357Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:18.357Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.14_2","Borba","","","LC"
"85",2997386222,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469753","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2469753","NY01161501","2393","C. A. Cid Ferreira","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1980-09-12",NA,256,256,1980,9,12,"1980-09-12","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","","Rio Trombetas, margem direita, em frente de Oriximiná","","",NA,NA,NA,NA,NA,"",-1.771667,-55.8675,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","M. G. Vieira",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:18.293Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:18.293Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.84_2","Oriximiná","","","LC"
"86",2997386221,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2469735","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2469735","NY01161483","3654","M. G. da Silva","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1978-11-10",NA,314,314,1978,11,10,"1978-11-10","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Pará","","","Rio Tapajós, margem do rio.","","",NA,NA,NA,NA,NA,"",-4.701111,-56.655833,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","M. G. da Silva",NA,"1988-01-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:18.293Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:18.293Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.14_1","Pará","BRA.14.58_2","Itaituba","","","LC"
"87",2997374252,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2430969","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2430969","NY00749572","2755","H. C. de Lima","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1986-11-20",NA,324,324,1986,11,20,"1986-11-20","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","","Margem esquerda do rio Solimoes, boca do rio Tonantins, abaixo de Vilha Velha","","",NA,NA,NA,NA,NA,"",-2.867778,-67.776667,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","R. C. Barneby",NA,"1988-01-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:17.348Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:17.348Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.59_2","Tonantins","","","LC"
"88",2997372257,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=2430970","","CC_BY_4_0","",NA,"","NY","","","","","NY","NY","","","PRESERVED_SPECIMEN","","","","2430970","NY00749597","2755","H. C. de Lima","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","1986-11-20",NA,324,324,1986,11,20,"1986-11-20","","",NA,"",NA,"","","",NA,"","SOUTH_AMERICA",NA,NA,NA,"BR","Amazonas","","","Margem esquerda do rio Solimoes, boca do rio Tonantins, abaixo de Vilha Velha","","",NA,NA,NA,NA,NA,"",-2.867778,-67.776667,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","R. C. Barneby",NA,"1988-01-01T00:00:00",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"a185d0c4-1a12-45c1-a729-2a7b058b528d","BR","2024-01-25T12:00:17.380Z",NA,NA,NA,NA,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","false",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T12:00:17.380Z","2023-11-22T02:20:25.911Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","BRA","Brazil","BRA.4_1","Amazonas","BRA.4.59_2","Tonantins","","","LC"
"89",2996577215,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3867239","","CC_BY_4_0","",NA,"","MBM","","","","","MBM","MBM","","","PRESERVED_SPECIMEN","","","","3867239","MBM235940","7482","Cid Ferreira, CA;Cid Ferreira, C.A.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"MBM 235940","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","",NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,NA,NA,"BR","Rondônia","","Porto Velho","Usina Hidrelétrica de Samuel","","",NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Barneby, RC",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"5c9a924c-8d45-4452-8604-415a118578aa","BR","2024-01-25T07:49:05.068Z",0,0,NA,NA,NA,"ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","true",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T07:49:05.068Z","2024-01-01T12:05:47.753Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","","","","","","","","","LC"
"90",2996567960,"","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3842511","","CC_BY_4_0","",NA,"","MBM","","","","","MBM","MBM","","","PRESERVED_SPECIMEN","","","","3842511","MBM130193","146","Dionizia, F;Dionizia, F.,et al.","",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"PRESENT","","","",NA,NA,NA,"MBM 130193","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,"","",NA,NA,NA,NA,NA,NA,"","","",NA,"",NA,"","","",NA,"","",NA,NA,NA,"BR","Rondônia","","Porto Velho","Rio Jamari","","",NA,NA,NA,NA,NA,"",0,0,NA,NA,NA,"",NA,"",NA,NA,"","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","Coelho, L",NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"Crudia amazonica Spruce ex Benth.",NA,NA,"",NA,NA,NA,"","Plantae","Tracheophyta","Magnoliopsida","Fabales",NA,"Fabaceae",NA,NA,NA,"Crudia","Crudia",NA,NA,"amazonica",NA,NA,"SPECIES","","","","ACCEPTED","",NA,"5c9a924c-8d45-4452-8604-415a118578aa","BR","2024-01-25T07:49:04.151Z",0,0,NA,NA,NA,"ZERO_COORDINATE;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_COORDINATE_MISMATCH;RECORDED_DATE_MISMATCH;RECORDED_DATE_INVALID;IDENTIFIED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY","","true","true",2974634,2974634,6,7707728,220,1370,5386,2974579,NA,2974634,"Crudia amazonica","Crudia amazonica Spruce ex Benth.","Crudia amazonica Spruce ex Benth.","","EML","2024-01-25T07:49:04.151Z","2024-01-01T12:05:47.753Z","false",NA,"","false","LATIN_AMERICA","LATIN_AMERICA","","","","","","","","","LC"
