"Phy","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count"
"Trigonella gladiata",0,1,0,0,7.7e+12,40.14454926,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,40.14454926,0,1,0,"Trigonella gladiata","Trigonella gladiata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1993
"Trigonella gracilis",0,1,0,0,2.12e+12,29.59591199,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,29.59591199,0,0,0,"Trigonella gracilis","Trigonella gracilis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8588
"Trigonella occulta",0,1,0,0,8.38e+12,23.21489369,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,23.21489369,0,1,0,"Trigonella occulta","Trigonella occulta","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2372
"Trigonella spruneriana",0,1,0,0,3.77e+12,37.59924917,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,37.59924917,0,1,0,"Trigonella spruneriana","Trigonella spruneriana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1846
"Trigonella stellata",0,1,0,0,1.02e+13,29.2718597,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,29.2718597,0,1,2,"Trigonella stellata","Trigonella stellata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2289
"Trigonella suavissima",0,1,0,0,7.62e+12,-25.55398159,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,25.55398159,0,1,0,"Trigonella suavissima","Trigonella suavissima","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1869
"Trigonella verae",0,1,0,0,1.23e+12,37.43362115,"Trifolieae","Trigonella","Papilionoideae","Trifolieae",1,37.43362115,0,1,0,"Trigonella verae","Trigonella verae","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1908
"Tripodion tetraphyllum",0,1,0,0,8.38e+12,37.97305081,"Loteae","Tripodion","Papilionoideae","Loteae",1,37.97305081,0,1,0,"Tripodion tetraphyllum","Tripodion tetraphyllum","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,20
"Tylosema esculentum",0,1,0,0,4.05e+12,-23.84985133,"Cercideae","Tylosema","Cercidoideae","Cercideae",0,23.84985133,1,0,2,"Tylosema esculentum","Tylosema esculentum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4977
"Tylosema fassoglensis",0,1,0,0,1.37e+13,-13.48080012,"Cercideae","Tylosema","Cercidoideae","Cercideae",0,13.48080012,1,0,3,"Tylosema fassoglensis","Tylosema fassoglensis","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,67
"Ulex europaeus",1,1,40,5.4e+13,2.25e+12,37.52703143,"Genisteae","Ulex","Papilionoideae","Genisteae",1,37.52703143,1,0,6,"Ulex europaeus","Ulex europaeus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,1772
"Ulex gallii",0,1,0,0,1.33e+12,50.37284987,"Genisteae","Ulex","Papilionoideae","Genisteae",1,50.37284987,1,0,0,"Ulex gallii","Ulex gallii","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,0,0,"N","N",0,NA,0,450
"Uraria crinita",1,1,2,68344059458,6.6e+12,14.89116215,"Desmodieae","Uraria","Papilionoideae","Desmodieae",1,14.89116215,1,0,3,"Uraria crinita","Uraria crinita","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,268
"Uraria cylindracea",0,1,0,0,5.61e+12,-23.16077529,"Desmodieae","Uraria","Papilionoideae","Desmodieae",1,23.16077529,1,0,0,"Uraria cylindracea","Uraria cylindracea","Encyclopedia of Life",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,476
"Uraria lagopodioides",0,1,0,0,1.33e+13,24.46070381,"Desmodieae","Uraria","Papilionoideae","Desmodieae",1,24.46070381,1,0,1,"Uraria lagopodioides","Uraria lagopodioides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,75
"Uraria lagopus",0,1,0,0,2.66e+12,25.22094026,"Desmodieae","Uraria","Papilionoideae","Desmodieae",1,25.22094026,1,0,0,"Uraria lagopus","Uraria lagopus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1147
"Uraria picta",1,1,1,2055545262,3.11e+13,11.47219786,"Desmodieae","Uraria","Papilionoideae","Desmodieae",1,11.47219786,1,0,1,"Uraria picta","Uraria picta","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1094
"Uraria rufescens",0,1,0,0,1.09e+13,16.66621377,"Desmodieae","Uraria","Papilionoideae","Desmodieae",1,16.66621377,1,0,1,"Uraria rufescens","Uraria rufescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1052
"Vandasina retusa",0,1,0,0,4.67e+12,-8.06949004,"Phaseoleae","Vandasina","Papilionoideae","Phaseoleae",1,8.06949004,1,0,1,"Vandasina retusa","Vandasina retusa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,416
"Vatairea erythrocarpa",0,1,0,0,1.37e+12,-3.48086078,"Dalbergieae","Vatairea","Papilionoideae","vataireoid clade",0,3.48086078,1,0,1,"Vatairea erythrocarpa","Vatairea erythrocarpa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,117
"Vatairea guianensis",0,1,0,0,6.58e+12,-0.43808048,"Dalbergieae","Vatairea","Papilionoideae","vataireoid clade",0,0.43808048,1,0,1,"Vatairea guianensis","Vatairea guianensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1327
"Vatairea heteroptera",0,1,0,0,2.92e+11,-22.25039282,"Dalbergieae","Vatairea","Papilionoideae","vataireoid clade",0,22.25039282,1,0,1,"Vatairea heteroptera","Vatairea heteroptera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8184
"Vatairea paraensis",0,1,0,0,2.23e+12,2.33584036,"Dalbergieae","Vatairea","Papilionoideae","vataireoid clade",1,2.33584036,1,0,1,"Vatairea paraensis","Vatairea paraensis","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,206
"Vataireopsis araroba",0,1,0,0,6.06e+11,-16.02407645,"Dalbergieae","Vataireopsis","Papilionoideae","vataireoid clade",0,16.02407645,1,0,2,"Vataireopsis araroba","Vataireopsis araroba","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,14
"Vavilovia formosa",0,1,0,0,7.56e+12,41.87037864,"Vicieae","Vavilovia","Papilionoideae","Fabeae",1,41.87037864,0,0,0,"Vavilovia formosa","Vavilovia formosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,4626
"Vicia acutifolia",0,1,0,0,3.8e+11,31.42637685,"Vicieae","Vicia","Papilionoideae","Fabeae",1,31.42637685,0,0,0,"Vicia acutifolia","Vicia acutifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6973
"Vicia americana",0,1,0,0,5.92e+12,33.80589323,"Vicieae","Vicia","Papilionoideae","Fabeae",1,33.80589323,0,0,0,"Vicia americana","Vicia americana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,38560
"Vicia amoena",0,1,0,0,1.98e+13,47.31120259,"Vicieae","Vicia","Papilionoideae","Fabeae",1,47.31120259,0,0,2,"Vicia amoena","Vicia amoena","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7009
"Vicia amurensis",0,1,0,0,1.06e+13,45.12829818,"Vicieae","Vicia","Papilionoideae","Fabeae",1,45.12829818,0,0,3,"Vicia amurensis","Vicia amurensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7616
"Vicia articulata",1,1,4,9.56e+12,3.8e+12,42.41501197,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.41501197,0,1,3,"Vicia articulata","Vicia articulata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7140
"Vicia bakeri",0,1,0,0,3.04e+12,29.24647533,"Vicieae","Vicia","Papilionoideae","Fabeae",1,29.24647533,0,0,0,"Vicia bakeri","Vicia bakeri","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7315
"Vicia benghalensis",1,1,7,6.65e+12,4.43e+12,38.38885688,"Vicieae","Vicia","Papilionoideae","Fabeae",1,38.38885688,0,1,2,"Vicia benghalensis","Vicia benghalensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7204
"Vicia biennis",0,1,0,0,1.35e+13,48.21091247,"Vicieae","Vicia","Papilionoideae","Fabeae",1,48.21091247,0,0,1,"Vicia biennis","Vicia biennis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7102
"Vicia bithynica",0,1,0,0,7.27e+12,38.92581147,"Vicieae","Vicia","Papilionoideae","Fabeae",1,38.92581147,0,1,1,"Vicia bithynica","Vicia bithynica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6804
"Vicia bungei",0,1,0,0,3.95e+11,33.93995446,"Vicieae","Vicia","Papilionoideae","Fabeae",1,33.93995446,0,0.392857143,0,"Vicia bungei","Vicia bungei","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6957
"Vicia caroliniana",0,1,0,0,3.27e+12,36.86268469,"Vicieae","Vicia","Papilionoideae","Fabeae",1,36.86268469,0,0,0,"Vicia caroliniana","Vicia caroliniana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7144
"Vicia cassubica",0,1,0,0,1.23e+13,47.25878122,"Vicieae","Vicia","Papilionoideae","Fabeae",1,47.25878122,0,0,1,"Vicia cassubica","Vicia cassubica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6792
"Vicia cracca",1,1,9,1.02e+13,4.17e+13,45.91831254,"Vicieae","Vicia","Papilionoideae","Fabeae",1,45.91831254,0,0,5,"Vicia cracca","Vicia cracca","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,17,17,0,"Y","N",1,"Vicia cracca",0,6806
"Vicia disperma",1,1,3,9.09e+12,4.31e+12,38.6017296,"Vicieae","Vicia","Papilionoideae","Fabeae",1,38.6017296,0,1,0,"Vicia disperma","Vicia disperma","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6819
"Vicia dumetorum",0,1,0,0,4.68e+12,53.00752415,"Vicieae","Vicia","Papilionoideae","Fabeae",1,53.00752415,0,0,0,"Vicia dumetorum","Vicia dumetorum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6950
"Vicia ervilia",1,1,6,4.07e+12,1.28e+13,42.00751036,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.00751036,0,0,4,"Vicia ervilia","Vicia ervilia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6803
"Vicia faba",1,1,45,9.45e+13,2.84e+11,-25.65537016,"Vicieae","Vicia","Papilionoideae","Fabeae",1,25.65537016,0,1,4,"Vicia faba","Vicia faba","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,10,10,0,"Y","N",1,"Vicia faba",0,10039
"Vicia floridana",0,1,0,0,2.99e+11,30.73256669,"Vicieae","Vicia","Papilionoideae","Fabeae",1,30.73256669,0,0,0,"Vicia floridana","Vicia floridana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7208
"Vicia fulgens",0,1,0,0,2.32e+12,28.16335451,"Vicieae","Vicia","Papilionoideae","Fabeae",1,28.16335451,0,0,0,"Vicia fulgens","Vicia fulgens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7311
"Vicia graminea",0,0,0,0,0,NA,"Vicieae","Vicia","Papilionoideae","Fabeae",1,NA,0,1,0,"Vicia graminea","Vicia graminea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6980
"Vicia grandiflora",1,1,2,2.65e+12,1.13e+13,45.12639523,"Vicieae","Vicia","Papilionoideae","Fabeae",1,45.12639523,0,0,1,"Vicia grandiflora","Vicia grandiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8645
"Vicia hirsuta",1,1,16,1.3e+13,4.23e+13,36.75835276,"Vicieae","Vicia","Papilionoideae","Fabeae",1,36.75835276,0,0,4,"Vicia hirsuta","Vicia hirsuta","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,6,6,0,"Y","N",1,"Vicia hirsuta",0,7809
"Vicia hybrida",1,1,1,41507410896,1.92e+13,40.80149549,"Vicieae","Vicia","Papilionoideae","Fabeae",1,40.80149549,0,1,2,"Vicia hybrida","Vicia hybrida","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8833
"Vicia hyrcanica",0,1,0,0,7.55e+12,40.68927257,"Vicieae","Vicia","Papilionoideae","Fabeae",1,40.68927257,0,1,1,"Vicia hyrcanica","Vicia hyrcanica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6801
"Vicia lathyroides",1,1,6,8.92e+12,1.17e+13,43.37482171,"Vicieae","Vicia","Papilionoideae","Fabeae",1,43.37482171,0,1,1,"Vicia lathyroides","Vicia lathyroides","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6831
"Vicia linearifolia",0,0,0,0,0,NA,"Vicieae","Vicia","Papilionoideae","Fabeae",1,NA,0,1,0,"Vicia linearifolia","Vicia linearifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6866
"Vicia ludoviciana",0,1,0,0,3.18e+12,35.25005538,"Vicieae","Vicia","Papilionoideae","Fabeae",1,35.25005538,0,1,0,"Vicia ludoviciana","Vicia ludoviciana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6974
"Vicia lutea",1,1,6,3.84e+12,1.15e+13,41.26644544,"Vicieae","Vicia","Papilionoideae","Fabeae",1,41.26644544,0,1,2,"Vicia lutea","Vicia lutea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9386
"Vicia melanops",0,1,0,0,2.61e+12,40.55930965,"Vicieae","Vicia","Papilionoideae","Fabeae",1,40.55930965,0,1,0,"Vicia melanops","Vicia melanops","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6971
"Vicia minutiflora",0,1,0,0,1.26e+12,30.85142407,"Vicieae","Vicia","Papilionoideae","Fabeae",1,30.85142407,0,1,0,"Vicia minutiflora","Vicia minutiflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6909
"Vicia monantha",1,1,3,8.74e+12,1.35e+13,35.31470237,"Vicieae","Vicia","Papilionoideae","Fabeae",1,35.31470237,0,1,2,"Vicia monantha","Vicia monantha","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6817
"Vicia montevidensis",0,0,0,0,0,NA,"Vicieae","Vicia","Papilionoideae","Fabeae",1,NA,0,0,0,"Vicia montevidensis","Vicia montevidensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6890
"Vicia nana",0,0,0,0,0,NA,"Vicieae","Vicia","Papilionoideae","Fabeae",1,NA,0,1,0,"Vicia nana","Vicia nana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,27959
"Vicia narbonensis",1,1,5,1.65e+13,1.74e+13,41.95922051,"Vicieae","Vicia","Papilionoideae","Fabeae",1,41.95922051,0,0,3,"Vicia narbonensis","Vicia narbonensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,1,"Vicia narbonensis",0,6864
"Vicia nipponica",0,1,0,0,10653359105,46.9490112,"Vicieae","Vicia","Papilionoideae","Fabeae",1,46.9490112,0,0,0,"Vicia nipponica","Vicia nipponica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,11301
"Vicia ochroleuca",0,1,0,0,2.88e+12,38.91616198,"Vicieae","Vicia","Papilionoideae","Fabeae",1,38.91616198,0,0,0,"Vicia ochroleuca","Vicia ochroleuca","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6977
"Vicia palaestina",0,1,0,0,1.42e+12,36.55070195,"Vicieae","Vicia","Papilionoideae","Fabeae",1,36.55070195,0,1,0,"Vicia palaestina","Vicia palaestina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7164
"Vicia pallida",0,0,0,0,0,NA,"Vicieae","Vicia","Papilionoideae","Fabeae",1,NA,0,0.392857143,0,"Vicia pallida","Vicia pallida","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8759
"Vicia pannonica",1,1,10,1.41e+13,1.11e+13,42.5468171,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.5468171,0,1,2,"Vicia pannonica","Vicia pannonica","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7649
"Vicia parviflora",1,1,1,66288514196,1.06e+13,39.62380702,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.62380702,0,1,1,"Vicia parviflora","Vicia parviflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7997
"Vicia peregrina",1,1,3,4.6e+11,2.39e+13,39.77698458,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.77698458,0,1,2,"Vicia peregrina","Vicia peregrina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8517
"Vicia pisiformis",0,1,0,0,1.35e+13,49.29460223,"Vicieae","Vicia","Papilionoideae","Fabeae",1,49.29460223,0,0,1,"Vicia pisiformis","Vicia pisiformis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6943
"Vicia pseudo-orobus",0,1,0,0,1.15e+13,39.87755047,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.87755047,0,0,0,"Vicia pseudo-orobus","Vicia pseudo-orobus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,63426
"Vicia pseudorobus",0,1,0,0,9.32e+12,50.07117827,"Vicieae","Vicia","Papilionoideae","Fabeae",1,50.07117827,0,0,2,"Vicia pseudorobus","Vicia pseudorobus","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6791
"Vicia pubescens",0,1,0,0,5.88e+12,39.20007796,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.20007796,0,1,0,"Vicia pubescens","Vicia pubescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9350
"Vicia pulchella",0,1,0,0,6.09e+11,34.36209004,"Vicieae","Vicia","Papilionoideae","Fabeae",1,34.36209004,0,0,0,"Vicia pulchella","Vicia pulchella","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7376
"Vicia ramuliflora",0,1,0,0,1.04e+13,50.06959119,"Vicieae","Vicia","Papilionoideae","Fabeae",1,50.06959119,0,0,0,"Vicia ramuliflora","Vicia ramuliflora","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,6794
"Vicia rigidula",0,1,0,0,3.6e+12,30.17440061,"Vicieae","Vicia","Papilionoideae","Fabeae",1,30.17440061,0,0,0,"Vicia rigidula","Vicia rigidula","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6858
"Vicia sativa",1,1,39,5.16e+13,1.87e+13,33.47215976,"Vicieae","Vicia","Papilionoideae","Fabeae",1,33.47215976,0,0,4,"Vicia sativa","Vicia sativa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,2,2,0,"Y","N",1,"Vicia sativa",0,39217
"Vicia sepium",1,1,3,5.7e+11,2.53e+13,46.57728502,"Vicieae","Vicia","Papilionoideae","Fabeae",1,46.57728502,0,0,5,"Vicia sepium","Vicia sepium","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,19,19,0,"Y","N",1,"Vicia sepium",0,7398
"Vicia serratifolia",1,1,1,9.26e+11,1.61e+12,41.93275533,"Vicieae","Vicia","Papilionoideae","Fabeae",1,41.93275533,0,1,0,"Vicia serratifolia","Vicia serratifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6912
"Vicia sicula",0,1,0,0,4.77e+12,36.48108572,"Vicieae","Vicia","Papilionoideae","Fabeae",1,36.48108572,0,0,0,"Vicia sicula","Vicia sicula","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7273
"Vicia sylvatica",0,1,0,0,2.16e+13,50.55713951,"Vicieae","Vicia","Papilionoideae","Fabeae",1,50.55713951,0,0,2,"Vicia sylvatica","Vicia sylvatica","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,4,1,"Y","Y",0,NA,0,9453
"Vicia tenuifolia",1,1,3,2.84e+11,3.04e+13,42.96808331,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.96808331,0,0,3,"Vicia tenuifolia","Vicia tenuifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,7467
"Vicia tetrasperma",1,1,11,8.55e+12,3.74e+13,42.2437501,"Vicieae","Vicia","Papilionoideae","Fabeae",1,42.2437501,0,0,2,"Vicia tetrasperma","Vicia tetrasperma","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0,6952
"Vicia unijuga",0,1,0,0,2.45e+13,48.60652714,"Vicieae","Vicia","Papilionoideae","Fabeae",1,48.60652714,0,0,4,"Vicia unijuga","Vicia unijuga","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6802
"Vicia venosa",0,1,0,0,1e+13,45.65740695,"Vicieae","Vicia","Papilionoideae","Fabeae",1,45.65740695,0,0,0,"Vicia venosa","Vicia venosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,9385
"Vicia villosa",1,1,12,1.3e+13,2.92e+13,39.40769423,"Vicieae","Vicia","Papilionoideae","Fabeae",1,39.40769423,0,0,4,"Vicia villosa","Vicia villosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,TRUE,1,1,0,"Y","N",1,"Vicia villosa",0,7825
"Vigna aconitifolia",1,1,2,1.15e+12,6.85e+12,21.81229601,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,21.81229601,0,1,3,"Vigna aconitifolia","Vigna aconitifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,12596
"Vigna adenantha",1,1,15,3.45e+12,1.56e+13,2.74520968,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,2.74520968,0,0,2,"Vigna adenantha","Vigna adenantha","Encyclopedia of Life",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0,12603
"Vigna angularis",1,1,11,5e+12,3.26e+11,16.65164518,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,16.65164518,0,1,2,"Vigna angularis","Vigna angularis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,12861
"Vigna candida",0,1,0,0,1.28e+11,12.839712,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,12.839712,0,0,0,"Vigna candida","Vigna candida","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,58280
"Vigna caracalla",1,1,3,2.19e+12,1.31e+11,-7.28863437,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,7.28863437,1,0,2,"Vigna caracalla","Vigna caracalla","Freebase",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12907
"Vigna comosa",0,1,0,0,1.06e+13,4.01951551,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,4.01951551,0,0,0,"Vigna comosa","Vigna comosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12838
"Vigna dalzelliana",0,1,0,0,4.36e+12,20.57133556,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,20.57133556,0,0,1,"Vigna dalzelliana","Vigna dalzelliana","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,12585
"Vigna desmodioides",0,1,0,0,4.17e+12,5.55989422,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,5.55989422,0,0,0,"Vigna desmodioides","Vigna desmodioides","Encyclopedia of Life",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12584
"Vigna frutescens",1,1,1,1.25e+12,1.26e+13,5.20343129,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,5.20343129,0,0,0,"Vigna frutescens","Vigna frutescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,14538
"Vigna gazensis",0,1,0,0,3.13e+12,-16.37819325,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,16.37819325,0,0,0,"Vigna gazensis","Vigna gazensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12591
"Vigna glabrescens",1,1,1,9.41e+11,1.35e+13,24.71502059,"Phaseoleae","Vigna","Papilionoideae","Phaseoleae",1,24.71502059,0,1,0,"Vigna glabrescens","Vigna glabrescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,12764
