"","X.1","X","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","quant95","quant005","precip_range","temp_range","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","species.y","nitro_range","log_temp_range","log_precip_range","log_nitro_range"
"1614",1747,353,"Arachis_glabrata",768,1677.65,1249.05,1458.0390625,1446,232.6,108,177.0234375,153,24.7402081489563,20.6660413742066,22.7381998635828,22.9229164123535,31.148706,-37.147936,-20.0894442852865,-22.07716,-14.394,-27.7765,428.6,4.07416677474968,1,1,3,1.33e+12,1.17e+13,-20.47849081,"Aeschynomeneae","Arachis","Papilionoideae","Dalbergieae",1,20.47849081,0,0,0,"Arachis glabrata","Arachis glabrata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8700,"Arachis glabrata",124.6,1.40466625333142,6.06052408303948,4.82510860635335
"1615",1748,352,"Arachis_duranensis",182,1193.95,462.75,791.203296703297,761,209,110.05,166.78021978022,165,24.766041469574,16.5977078437805,21.5585165238315,22.8416671752929,-19.25,-25.4333,-22.6636719450549,-22.76,-20.0041665,-24.9279135,731.2,8.16833362579347,0,1,0,0,1.69e+12,-21.28007034,"Aeschynomeneae","Arachis","Papilionoideae","Dalbergieae",1,21.28007034,0,1,0,"Arachis duranensis","Arachis duranensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5034,"Arachis duranensis",98.95,2.10026492549754,6.59468702013994,4.59461467204857
"1616",1749,351,"Arachis_diogoi",44,1474.7,1113.15,1271.5,1202,150,119.6,135.681818181818,137,26.2343744277954,22.0047924041748,24.7816287820989,25.21875,-15.5961,-26.416667,-19.6173115,-17.8236105,-15.8865411,-26.3964068,361.55,4.22958202362056,1,1,3,9.74e+11,2.74e+12,-16.81006933,"Aeschynomeneae","Arachis","Papilionoideae","Dalbergieae",1,16.81006933,0,0,0,"Arachis diogoi","Arachis diogoi","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5034,"Arachis diogoi",30.4,1.44210317579308,5.89040034462096,3.41444260841218
"1617",1750,350,"Arachis_cardenasii",53,1419.2,573.8,1074.64150943396,1058,231,118,153.528301886792,147,26.620832824707,24.5700004577637,25.8742925535958,25.9249992370605,-16.35,-20.8333,-18.2098897169811,-18.201111,-16.58234,-20.181332,845.4,2.0508323669433,0,1,0,0,1.49e+12,-18.51743169,"Aeschynomeneae","Arachis","Papilionoideae","Dalbergieae",1,18.51743169,0,1,0,"Arachis cardenasii","Arachis cardenasii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5056,"Arachis cardenasii",113,0.718245743396633,6.73980988813269,4.72738781871234
"1618",1751,349,"Arachis_burkartii",158,1777.85,1293.4,1504.48101265823,1484,249,126.1,189.46835443038,186,20.8877082824707,18.2020837783813,19.4488132573381,19.4124994277954,-27.254758,-31.833333,-29.9382237848101,-30.175774,-27.98545805,-31.5487358,484.45,2.6856245040894,0,1,0,0,6.46e+11,-31.28304292,"Aeschynomeneae","Arachis","Papilionoideae","Dalbergieae",1,31.28304292,0,0,0,"Arachis burkartii","Arachis burkartii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5043,"Arachis burkartii",122.9,0.987913290893403,6.18301422683101,4.81137101657199
"1619",1752,348,"Arachis_batizocoi",61,731,459,653.295081967213,660,149,108,129.524590163934,127,24.779167175293,21.6208343505859,23.2204918470539,23.5583324432373,-16.7312,-22.074209,-19.857631852459,-19.75,-18.95,-20.903,272,3.1583328247071,0,1,0,0,1.49e+12,-18.51743169,"Aeschynomeneae","Arachis","Papilionoideae","Dalbergieae",1,18.51743169,0,0,0,"Arachis batizocoi","Arachis batizocoi","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5035,"Arachis batizocoi",41,1.15004430125776,5.605802066296,3.71357206670431
"1620",1753,357,"Arachis_pintoi",433,3588.8,860.6,1772.36027713626,1431,520,131,241.785219399538,177,25.0933334350586,18.8058330535889,22.6494803461687,23.1041660308838,14.78744,-27.395278,-8.91039734642032,-14.0958,6.81483479999999,-22.2483694,2728.2,6.28750038146972,0,1,0,0,2.48e+11,-22.26103654,"Aeschynomeneae","Arachis","Papilionoideae","Dalbergieae",1,22.26103654,0,0,0,"Arachis pintoi","Arachis pintoi","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5075,"Arachis pintoi",389,1.83856359609698,7.91139733005902,5.96357934361845
"1621",1754,2104,"Platymiscium_stipulare",92,4245.3,1184.3,2587.38043478261,2422.5,573.9,148.75,296.804347826087,254.5,26.5672920227051,18.6070830345154,24.2425272205602,25.0354166030884,11.08946,-18.1,-4.40658275,-3.45833,2.379961,-14.3032349,3061,7.96020898818966,0,0,0,0,0,NA,"Dalbergieae","Platymiscium","Papilionoideae","Dalbergieae",1,NA,1,0,0,"Platymiscium stipulare","Platymiscium stipulare","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,67,"Platymiscium stipulare",425.15,2.07445525430934,8.02649693894541,6.0524420478318
"1622",1755,2261,"Riedeliella_graciliflora",88,1606.65,836.75,1351.31818181818,1411,205,108.05,146.886363636364,138.5,25.2568745613099,22.3712494850159,23.6010415337302,23.5374994277954,-11.5246,-24.33333,-19.6628730420455,-20.4266665,-14.04345845,-22.40570855,769.9,2.88562507629399,0,0,0,0,0,NA,"Dalbergieae","Riedeliella","Papilionoideae","Dalbergieae",1,NA,0.679324895,0.123931624,0,"Riedeliella graciliflora","Riedeliella graciliflora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,35,"Riedeliella graciliflora",96.95,1.05974154071845,6.646260636284,4.57419538168866
"1623",1756,2117,"Poiretia_punctata",213,2259.4,614,1186.69014084507,1071,441.199999999999,114.6,215.863849765258,177,25.6499996185302,17.9408325195312,21.8602503946689,21.8666667938232,21.9875,-22.4341456,-1.78450825492958,-7.488968,19.27976,-19.904222,1645.4,7.70916709899902,0,1,0,0,2.38e+11,17.2299188,"Aeschynomeneae","Poiretia","Papilionoideae","Dalbergieae",1,17.2299188,0,0.123931624,0,"Poiretia punctata","Poiretia punctata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2095,"Poiretia punctata",326.599999999999,2.04241015307552,7.40573879473483,5.78873618053636
"1624",1757,2764,"Zornia_pratensis",59,1723.1,875.5,1228.49152542373,1150,332.7,81.7,204,208,24.3337497711181,17.269167137146,20.6263417389433,20.5458335876465,14.15,-15.554852,-0.640905491525424,-0.716667,9.3533303,-11.8064626,847.6,7.06458263397212,0,1,0,0,1.15e+13,2.12598532,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,2.12598532,0,0,0,"Zornia pratensis","Zornia pratensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1348,"Zornia pratensis",251,1.9550939392283,6.74240882639414,5.52545293913178
"1625",1758,2763,"Zornia_milneana",151,974.5,387,654.596026490066,635,180,51,102.443708609272,95,22.8187503814697,15.0020833015442,18.8712196160626,18.7374992370605,-13.166667,-33.375,-24.1949999403974,-25.375,-17.625,-29.25,587.5,7.8166670799256,0,1,0,0,7.22e+12,-21.25895929,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,21.25895929,0,1,0,"Zornia milneana","Zornia milneana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,66,"Zornia milneana",129,2.05625825909312,6.37587624601831,4.85981240436167
"1626",1759,2762,"Zornia_linearis",72,1047.05,494.95,724.75,674,203.15,61.3,120.416666666667,111,20.8339583396911,15.243541431427,17.9206018712786,18.0208339691162,-22.625,-33.875,-25.7273870694444,-25.625,-23.69038895,-30.67374985,552.1,5.59041690826411,0,1,0,0,2.67e+12,-25.48651667,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,25.48651667,0,0,0,"Zornia linearis","Zornia linearis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,984,"Zornia linearis",141.85,1.72105386547079,6.31372918929,4.95477016125486
"1627",1760,2761,"Zornia_glabra",79,2086.7,656.7,1470.06329113924,1480,367.6,119,223.962025316456,207,24.7812501907349,20.4083335876465,23.5199366943746,24.0125007629395,-7.183,-26.098193,-15.9341022278481,-15.483333,-7.943,-22.9084997,1430,4.37291660308837,0,0,0,0,0,NA,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,NA,0,0,0,"Zornia glabra","Zornia glabra","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2532,"Zornia glabra",248.6,1.47543020137959,7.26542972325395,5.51584517907661
"1628",1761,2758,"Zornia_curvata",112,2290.65,808.1,1470.91071428571,1450,288.4,123.2,201.321428571429,183,26.1889588356018,17.5968750953674,21.0598959667342,20.3916664123535,14.75,-30.640556,-15.1464881535714,-18.846528,10.30583165,-25.31293065,1482.55,8.59208374023439,0,1,0,0,1.28e+11,12.839712,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,12.839712,0,0,0,"Zornia curvata","Zornia curvata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,252,"Zornia curvata",165.2,2.1508412840219,7.30151885711596,5.10715686108688
"1629",1762,2756,"Zornia_brasiliensis",184,1440,472.15,797.646739130435,701,176.55,78.45,124.728260869565,122,26.9868743896484,20.3724993705749,23.8614357036093,23.8999996185303,9.3333,-23.091389,-9.02419418369565,-9.3269595,-4.22758365,-14.5502634,967.85,6.61437501907349,0,0,0,0,0,NA,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,NA,1,0,0,"Zornia brasiliensis","Zornia brasiliensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,8143,"Zornia brasiliensis",98.1,1.88924531374949,6.87507711659156,4.58598736657132
"1630",1763,2757,"Zornia_capensis",321,1137,597,851.881619937695,847,221,94,156.741433021807,160,22.375,14.5208330154419,18.2061137707434,18.0416660308838,-3.483333,-34.00722,-27.6065747538941,-27.416667,-23.611425,-32.625,540,7.8541669845581,0,1,0,0,6.79e+12,-15.90078411,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,15.90078411,0,0,0,"Zornia capensis","Zornia capensis","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2445,"Zornia capensis",127,2.06104421701436,6.29156913955832,4.84418708645859
"1631",1764,2759,"Zornia_diphylla",216,2688.25,550,1381.56018518519,1157.5,478,137.75,262.921296296296,239,27.3854160308838,13.6156249046325,20.4490740895271,20.5666666030884,33.501925,-16.7261,15.6986720018519,18.9825705,25.9175,3.55687475,2138.25,13.7697911262512,0,1,0,0,1.89e+12,22.72304073,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,22.72304073,0,0,3,"Zornia diphylla","Zornia diphylla","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,132,"Zornia diphylla",340.25,2.62247714387106,7.66774301646089,5.82968064153158
"1632",1765,2760,"Zornia_gibbosa",150,2736.75,846.35,1669.20666666667,1578,519.75,109.9,243.346666666667,187.5,27.4683339118958,15.1025002479553,21.9078889973958,22.2083330154419,33.5,-21.13317,16.2009972066667,22.080841,28.0996911,-9.40916685,1890.4,12.3658336639404,1,1,4,5.98e+11,8.28e+12,15.53927737,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,15.53927737,0,0,1,"Zornia gibbosa","Zornia gibbosa","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,3,0,"Y","N",0,NA,0,288,"Zornia gibbosa",409.85,2.51493731996556,7.5445437258727,6.01579123909904
"1633",1766,2765,"Zornia_reticulata",856,2703,514,1404.05257009346,1337,524.75,114,234.323598130841,206,26.7656240463257,15.341667175293,21.1730870264713,21.0208339691162,34.124269,-35.3869,2.84887871728972,9.9194445,28.08862525,-27.317495,2189,11.4239568710327,0,1,0,0,3.02e+13,18.30333618,"Aeschynomeneae","Zornia","Papilionoideae","Dalbergieae",1,18.30333618,0,0,0,"Zornia reticulata","Zornia reticulata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3967,"Zornia reticulata",410.75,2.43571263029535,7.69120009752286,6.01798475691738
"1634",1767,314,"Amicia_zygomeris",377,1827.8,505.8,1029.45888594164,1000,426,163.8,263.286472148541,235,23.7316673278809,12.7700004577637,18.3369805717974,18.3833332061768,28.5,15.5214,21.0295911782493,20.991667,25.67035814,16.2087552,1322,10.9616668701172,0,0,0,0,0,NA,"Aeschynomeneae","Amicia","Papilionoideae","Dalbergieae",1,NA,0.679324895,0.123931624,0,"Amicia zygomeris","Amicia zygomeris","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,66,"Amicia zygomeris",262.2,2.39440435664539,7.18690102041163,5.5691075713296
"1635",1768,1956,"Nissolia_fruticosa",698,2429.1,638,1202.27936962751,1094,619,135,277.150429799427,231.5,26.5479162216187,17.9162493705749,23.3254178465267,23.9479169845581,27.25,-35.3869,12.0076707875358,17.218689,21.663962835,-22.41216695,1791.1,8.63166685104375,0,1,0,0,6.85e+12,-1.77677441,"Aeschynomeneae","Nissolia","Papilionoideae","Dalbergieae",0,1.77677441,1,0,0,"Nissolia fruticosa","Nissolia fruticosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1191,"Nissolia fruticosa",484,2.15543763256829,7.49058523523121,6.18208490671663
"1636",1769,1957,"Nissolia_schottii",133,696.599999999999,277.6,467.962406015038,461,194,44,100.165413533835,89,24.0783336639404,16.2658332824707,19.6829574197755,19.3583335876465,32.558109,21.0255796,30.1070615804511,30.45507,32.3621678,26.8875,418.999999999999,7.81250038146972,0,1,0,0,2.94e+11,34.29669616,"Aeschynomeneae","Nissolia","Papilionoideae","Dalbergieae",0,34.29669616,1,0,0,"Nissolia schottii","Nissolia schottii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,78,"Nissolia schottii",150,2.05572506389064,6.03787091992214,5.01063529409626
"1637",1770,235,"Adesmia_punctata",26,1902.5,1059.25,1429.38461538462,1475,407,130.5,236.5,204.5,19.8822908401489,12.7281248569489,16.7637822077825,17.6145839691162,-28.145,-34.816389,-30.8569212307692,-30.3891665,-28.14954675,-34.74222225,843.25,7.15416598320005,0,1,0,0,2.96e+12,-34.08812047,"Adesmieae","Adesmia","Papilionoideae","Dalbergieae",1,34.08812047,0,0,0,"Adesmia punctata","Adesmia punctata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2170,"Adesmia punctata",276.5,1.96769484202142,6.73726347394176,5.62221082096239
"1638",1771,234,"Adesmia_muricata",88,1242.7,231.7,699.715909090909,721.5,268.95,90.75,164.886363636364,160.5,20.1560423851013,13.4137497425079,16.4779829193245,16.5541667938232,-13,-43.09,-30.7415523977273,-31.352249,-23.9215,-38.62188495,1011,6.74229264259342,0,0,0,0,0,NA,"Adesmieae","Adesmia","Papilionoideae","Dalbergieae",1,NA,0,0,0,"Adesmia muricata","Adesmia muricata","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1782,"Adesmia muricata",178.2,1.90840002177218,6.91869521902047,5.18290651503671
"1639",1772,233,"Adesmia_latifolia",42,1743.95,1126,1507.57142857143,1524.5,538,123.15,289.5,253,20.4360421180725,13.5420836448669,16.8845238458543,16.7583332061768,-27.959167,-40.12,-29.7451138333333,-28.912361,-28.05963855,-33.5971,617.95,6.8939584732056,0,1,0,0,1.14e+13,-25.26021124,"Adesmieae","Adesmia","Papilionoideae","Dalbergieae",1,25.26021124,0,0,0,"Adesmia latifolia","Adesmia latifolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2708,"Adesmia latifolia",414.85,1.93064544446261,6.42640754803574,6.02791700911029
"1640",1773,541,"Baphia_pubescens",219,2638,1055.9,1644.70319634703,1592,602,95,241.876712328767,172,27.4062503814698,23.7354167938232,25.7155631600994,25.904167175293,10.325278,-1.95778,5.30823207305936,6.1,7.516667,0.3165757,1582.1,3.67083358764655,0,1,0,0,4.79e+12,5.50045782,"Sophoreae","Baphia","Papilionoideae","Baphieae",1,5.50045782,1,0,3,"Baphia pubescens","Baphia pubescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2671,"Baphia pubescens",507,1.30041877187361,7.36650835745502,6.22851100359118
"1641",1774,540,"Baphia_maxima",37,2705.4,1499.4,1903.64864864865,1776,246,149,190.297297297297,185,26.2099998474121,23.895832824707,25.1628378275278,25.3999996185303,5.458333,-5.316667,-0.124856432432432,-0.6,4.8997778,-4.513333,1206,2.31416702270506,0,1,0,0,3.96e+12,2.00044477,"Sophoreae","Baphia","Papilionoideae","Baphieae",1,2.00044477,1,0,0,"Baphia maxima","Baphia maxima","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,7617,"Baphia maxima",97,0.83904980538236,7.09506437728713,4.57471097850338
"1642",1775,539,"Baphia_massaiensis",335,1103.5,430.7,647.098507462687,549,114,39,70.5641791044776,67,25.1575004577637,20.7862497329712,23.0449502119377,23.0874996185303,-4.955833,-23.966667,-17.1430432985075,-18.183333,-8.7483311,-20.9952099,672.8,4.37125072479255,0,1,0,0,1.05e+13,-18.57377333,"Sophoreae","Baphia","Papilionoideae","Baphieae",1,18.57377333,1,0,0,"Baphia massaiensis","Baphia massaiensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,119,"Baphia massaiensis",75,1.47504917520443,6.51144810865874,4.31748811353631
"1643",1776,538,"Baphia_laurifolia",167,2731.7,1609.2,2039.68263473054,1900,265.1,121.6,189,192,26.345832824707,23.7800004959107,25.3923403345896,25.5375003814697,5.25,-6.25,0.253614473053892,-0.45,4.9794499,-3.0116669,1122.5,2.56583232879631,0,1,0,0,4.95e+12,1.70143948,"Sophoreae","Baphia","Papilionoideae","Baphieae",1,1.70143948,1,0,0,"Baphia laurifolia","Baphia laurifolia","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,2,"Y","Y",0,NA,0,329,"Baphia laurifolia",143.5,0.942282920643159,7.02331361961641,4.96633503519968
"1644",1777,612,"Cadia_ellisiana",41,2088,1184,1544.0487804878,1551,299,107,204.560975609756,235,23.0708332061768,18.3791675567627,19.6543699590171,19.4125003814697,-14.458333,-23.03333,-18.4728047073171,-18.792,-15.95,-21.48333,904,4.6916656494141,0,1,0,0,5.93e+11,-19.37352737,"Sophoreae","Cadia","Papilionoideae","Podalyrieae",1,19.37352737,1,0,1,"Cadia ellisiana","Cadia ellisiana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,126,"Cadia ellisiana",192,1.54578766853647,6.80682936039218,5.25749537202778
"1645",1778,2367,"Sophora_velutina",76,1419.25,775.5,1024.88157894737,943.5,430,150,283.407894736842,255,24.4875001907349,12.9020836353302,17.2487392300054,16.5020837783813,31.73,11.43917,25.6709417105263,26.575,29.94,19.3125,643.75,11.5854165554047,1,1,1,2055545262,9.37e+12,14.8949458,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,14.8949458,1,0,1,"Sophora velutina","Sophora velutina","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2377,"Sophora velutina",280,2.44974711368201,6.46731045197795,5.63478960316925
"1646",1779,2365,"Sophora_tetraptera",63,1668.6,961.7,1359.09523809524,1389,435,273.2,340.809523809524,334,14.3737500190735,10.1775002479553,12.353042314923,12.3000001907349,-36.488527,-41.516244,-39.1334588571429,-38.914017,-37.9654609,-40.9232515,706.9,4.19624977111815,0,1,0,0,1.15e+11,-38.57756132,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,38.57756132,1,0,0,"Sophora tetraptera","Sophora tetraptera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1812,"Sophora tetraptera",161.8,1.43419121476773,6.56088921317691,5.08636100462439
"1647",1780,2364,"Sophora_prostrata",304,1439.15,630.6,954.871710526316,921,673,228,347.322368421053,295,12.3610417366027,8.4347918510437,10.7185032634359,10.9750003814697,-41.13355,-45.921111,-43.1115449305921,-43.3060355,-41.6690973,-44.6362821,808.549999999999,3.92624988555904,1,1,1,2.31e+11,1.53e+11,-44.02210596,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,44.02210596,1,0,1,"Sophora prostrata","Sophora prostrata","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1982,"Sophora prostrata",445,1.36768474272307,6.69524252002395,6.09807428216624
"1648",1781,2362,"Sophora_moorcroftiana",41,1142,321,625.80487804878,420,379,187,269.536585365854,258,11.9791669845581,4.74166679382324,8.31707319399205,7.44583320617676,34.17,28.1,29.3329474878049,29.22,29.951375,28.685833,821,7.23750019073486,0,1,0,0,5.16e+12,27.72314122,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,27.72314122,1,0,1,"Sophora moorcroftiana","Sophora moorcroftiana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1544,"Sophora moorcroftiana",192,1.97927586925281,6.71052310945243,5.25749537202778
"1649",1782,2361,"Sophora_mollis",42,682.35,141,392.428571428571,325.5,322.55,96.35,231.928571428571,228,20.872291469574,1.02000006139279,11.9567460573855,11.635416507721,41.525856,26.9,35.2908802857143,35.4836155,41.4824997,30.178995,541.35,19.8522914081812,0,1,0,0,7.25e+12,27.31650638,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,27.31650638,1,0,0,"Sophora mollis","Sophora mollis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,2550,"Sophora mollis",226.2,2.98831943665137,6.29406601975691,5.42141956368202
"1650",1783,2356,"Sophora_alopecuroides",340,618.1,40.95,295.461764705882,270,323.25,76.95,180.25,161.5,14.6187501430511,3.02479169368744,8.67697301020517,8.37916660308838,55.5699,26.580132,42.0214864911765,42.594938,51.1901963,34.3695,577.15,11.5939584493637,0,1,0,0,2.52e+13,43.8841321,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,43.8841321,1,0,3,"Sophora alopecuroides","Sophora alopecuroides","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,1632,"Sophora alopecuroides",246.3,2.45048413910602,6.35810219806092,5.50655030512649
"1651",1784,2355,"Sophora_albescens",28,1389.9,673.85,956.214285714286,937,517.05,150.3,352.321428571429,378.5,20.1085408210754,9.81041679382323,15.0622024195535,16.0104169845581,31.73,23.531078,27.8849410357143,27.71,31.4786959,23.6466926,716.05,10.2981240272522,0,1,0,0,8.64e+11,28.17015284,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,28.17015284,0.9375,0,0,"Sophora albescens","Sophora albescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1733,"Sophora albescens",366.75,2.33196174537083,6.57374999692471,5.90468041702309
"1652",1785,2360,"Sophora_microphylla",1260,1985.85,651,1154.44365079365,1076.5,879,250,420.051587301587,341,14.3258331298828,8.72916698455811,11.0551289776015,10.8541669845581,-33.250833,-46.5177911,-42.4618313502381,-43.1713895,-36.91479707,-45.87405365,1334.85,5.59666614532467,1,1,2,8.69e+12,2.68e+11,-42.1864432,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,42.1864432,1,0,1,"Sophora microphylla","Sophora microphylla","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2186,"Sophora microphylla",629,1.7221710892691,7.19657420497098,6.44413125670044
"1653",1786,2357,"Sophora_chrysophylla",356,2330.5,728.75,1309.51123595506,1148.5,410,241,305.185393258427,288,21.0333337783814,6.893749833107,14.0432935511128,13.875,20.719276,19.2,19.9306315730337,19.817878,20.7046715,19.4196285,1601.75,14.1395839452744,0,1,0,0,16858731371,20.26898313,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,20.26898313,1,0,0,"Sophora chrysophylla","Sophora chrysophylla","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,1560,"Sophora chrysophylla",169,2.6489782360804,7.37885206051913,5.12989871492307
"1654",1787,2366,"Sophora_tomentosa",304,2770,599,1459.67763157895,1327.5,1418,91,401.342105263158,226.5,26.85708360672,19.1202085494995,23.3753015179383,23.3875007629395,33.483438,-31.45,3.33617017236842,6.4045665,28.240797,-28.09704195,2171,7.73687505722046,1,1,2,3.58e+12,2.64e+13,7.72459812,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,7.72459812,1,0,5,"Sophora tomentosa","Sophora tomentosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3678,"Sophora tomentosa",1327,2.04599786669975,7.68294316987829,7.19067603433221
"1655",1788,2358,"Sophora_flavescens",1452,1811.9,466.55,1173.08953168044,1264.5,473,93,256.6391184573,244,17.6264577865601,2.59812500476837,11.2529671854588,11.3791666030884,53.336,21.97,36.2077748050964,36.310583,46.08216,26.641,1345.35,15.0283327817917,1,1,1,2.31e+11,1.9e+13,44.26742487,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,44.26742487,1,0,5,"Sophora flavescens","Sophora flavescens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2924,"Sophora flavescens",380,2.70993727158364,7.20440948123212,5.94017125272043
"1656",1789,2363,"Sophora_nuttalliana",909,632.6,277,427.028602860286,409,196.6,78,129.071507150715,123,16.0641666412354,8.82333316802978,12.1018931006703,12.0583333969116,44.1888,24.657781,36.7445165118812,37.001788,40.82,31.7933996,355.6,7.24083347320558,0,1,0,0,1.64e+12,36.97887967,"Sophoreae","Sophora","Papilionoideae","Sophoreae",1,36.97887967,0,0,0,"Sophora nuttalliana","Sophora nuttalliana","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1537,"Sophora nuttalliana",118.6,1.97973632038026,5.87380650363975,4.77575648656363
