"","X","species","n","precip_maxquant","precip_minquant","precip_mean","precip_median","nitro_maxquant","nitro_minquant","nitro_mean","nitro_median","temp_maxquant","temp_minquant","temp_mean","temp_median","max_lat","min_lat","mean_lat","median_lat","median_long","quant95","quant005","biome","precip_range","temp_range","nitro_range","introduced","native","num_introduced","total_area_introduced","total_area_native","lat_native","tribe","genus","subfamily","tribe_ncbi","fixer","abs_lat_native","woody","annual","uses_num_uses","submitted_name","matched_name","data_source_title","score","num_words","diff","RangeY","domY","efnY","n.records","sum.AM","sum.EM","AM","EM","EFN","matched_name_EFN","Domatia","Count","species.y"
"1384",1440,"Kennedia_nigricans",72,898.55,389.3,562.194444444444,501,174.7,61.55,121.430555555556,116,18.6727079391479,14.3868748664856,16.4144096771876,16.3458337783813,-26.68972,-42.935925,-33.8795784722222,-33.926661,119.632361,-31.9099691,-34.79166955,"12",509.25,4.28583307266234,113.15,0,1,0,0,3.51e+12,-26.80243548,"Phaseoleae","Kennedia","Papilionoideae","Phaseoleae",1,26.80243548,1,0,1,"Kennedia nigricans","Kennedia nigricans","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2197,"Kennedia nigricans"
"1385",1441,"Kennedia_prorepens",316,422,212,295.876582278481,281,101,28,48.7183544303797,41,24.5906248092651,17.5333337783813,21.4943828794021,21.6500005722046,-21.5,-35.46091,-26.1515218702532,-25.6534065,127.0819395,-23.298333,-31.3024645,"13",210,7.05729103088382,73,0,1,0,0,6.59e+12,-24.24846479,"Phaseoleae","Kennedia","Papilionoideae","Phaseoleae",1,24.24846479,1,0,0,"Kennedia prorepens","Kennedia prorepens","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,21,"Kennedia prorepens"
"1386",1442,"Kennedia_prostrata",4714,1037.35,432.65,710.621552821383,691,326,81,206.609249045397,209,18.0625,12.0458335876465,14.3299922213799,14.0500001907349,-26.269444,-43.467967,-36.5502688078065,-37.2041,142.3945455,-31.9313689,-38.63239,"4",604.699999999999,6.0166664123535,245,0,1,0,0,7.69e+12,-25.73253015,"Phaseoleae","Kennedia","Papilionoideae","Phaseoleae",1,25.73253015,0,0,0,"Kennedia prostrata","Kennedia prostrata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,486,"Kennedia prostrata"
"1387",1443,"Kennedia_rubicunda",4692,1563.45,816,1136.79241261722,1122,321,165,235.406649616368,230,19.0249996185303,12.7189578533173,16.0825483181084,16.3812503814697,-16.276389,-43.029944,-33.3540682303922,-33.4691105,151.09594,-28.1384506,-37.639005,"4",747.45,6.30604176521303,156,1,1,2,4.34e+11,2.83e+12,-34.37258831,"Phaseoleae","Kennedia","Papilionoideae","Phaseoleae",1,34.37258831,1,0,2,"Kennedia rubicunda","Kennedia rubicunda","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,109,"Kennedia rubicunda"
"1388",1444,"Kennedia_stirlingii",71,1010.5,575.5,782.985915492958,767,184.5,111,143.507042253521,140,18.7916660308837,15.8541669845581,17.8882628293105,18.0125007629395,-26.68972,-35,-31.9543111408451,-31.9,116.0667,-31.3356355,-33.473611,"12",435,2.93749904632565,73.5,0,1,0,0,7.69e+12,-25.73253015,"Phaseoleae","Kennedia","Papilionoideae","Phaseoleae",1,25.73253015,1,0,0,"Kennedia stirlingii","Kennedia stirlingii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,18,"Kennedia stirlingii"
"1389",1446,"Kotschya_strigosa",174,2145.6,851.35,1379.51724137931,1348,320.15,80.65,186.471264367816,188,22.7204171180726,16.3929173469544,19.3666906521238,19.2083339691162,7.466667,-22.63333,-10.3212337241379,-12.082222,33.525,6.1785643,-20.4458355,"1",1294.25,6.3274997711182,239.5,0,1,0,0,8.82e+12,-6.67010679,"Aeschynomeneae","Kotschya","Papilionoideae","Dalbergieae",1,6.67010679,1,0,1,"Kotschya strigosa","Kotschya strigosa","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,329,"Kotschya strigosa"
"1390",1447,"Kotschya_strobilantha",42,1382.5,811.75,1099.21428571429,1121.5,147.7,76.1,106.690476190476,108,22.9731243133545,17.7931254386902,19.7171628134591,19.1770839691163,-7.516667,-17.903281,-12.5865731904762,-12.4330815,27.8666665,-7.84679450000001,-17.88196065,"7",570.75,5.17999887466423,71.6,0,1,0,0,6.22e+12,-11.01687779,"Aeschynomeneae","Kotschya","Papilionoideae","Dalbergieae",1,11.01687779,1,0,0,"Kotschya strobilantha","Kotschya strobilantha","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,21,"Kotschya strobilantha"
"1391",1448,"Kotschya_thymodora",65,1495.4,899.2,1151.78461538462,1136,267.6,89.2,163.230769230769,163,20.2650001525879,12.2274997711181,15.9130770169772,15.7916669845581,-4.23333,-25.875,-16.3395974461538,-18.285379,32.959358,-6.4947204,-25.09234,"10",596.2,8.03750038146976,178.4,0,1,0,0,5.66e+12,-19.24020834,"Aeschynomeneae","Kotschya","Papilionoideae","Dalbergieae",1,19.24020834,1,0,0,"Kotschya thymodora","Kotschya thymodora","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,19,"Kotschya thymodora"
"1392",1449,"Kummerowia_stipulacea",1100,1752,515.85,1112.69363636364,1125.5,473,88.9,234.564545454545,208.5,16.878125,3.14437515735626,11.9264621225609,12.6645836830139,51.7599,22.32,36.9948976990909,36.5251725,114.515,44.36834,29.4772222,"4",1236.15,13.7337498426437,384.1,1,1,1,2.8e+12,7.38e+12,43.35430442,"Desmodieae","Kummerowia","Papilionoideae","Desmodieae",1,43.35430442,0,1,5,"Kummerowia stipulacea","Kummerowia stipulacea","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,229,"Kummerowia stipulacea"
"1393",1450,"Kummerowia_striata",3784,1913.4,821.3,1319.50502114165,1280,473,89,222.387949260042,187,19.9147912025452,7.93041677474975,14.3413385231497,14.6604170799255,50.28306,-31.684539,33.4741454973573,35.3724645,-77.246825,40.2148427,25.092308,"4",1092.1,11.9843744277954,384,1,1,2,2.53e+12,1.08e+13,33.9937023,"Desmodieae","Kummerowia","Papilionoideae","Desmodieae",1,33.9937023,1,0,6,"Kummerowia striata","Kummerowia striata","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,5,5,0,"Y","N",0,NA,0,2366,"Kummerowia striata"
"1394",1451,"Lablab_purpureus",1157,2760.2,407.8,1321.59896283492,1185,450,77.6,213.99827139153,178,27.2191669464112,12.5966665267944,20.7363692148039,21.0208339691162,50.848634,-35,3.53569716767502,6.136889,55.3141,33.948,-28.125,"1",2352.4,14.6225004196168,372.4,1,1,56,3.35e+13,2.96e+13,0.09818241,"Phaseoleae","Lablab","Papilionoideae","Phaseoleae",1,0.09818241,1,0,7,"Lablab purpureus","Lablab purpureus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,7,7,0,"Y","N",0,NA,0,1714,"Lablab purpureus"
"1395",1454,"Lamprolobium_fruticosum",255,1937.6,721.9,1278.66666666667,1159,193,48,99.4666666666667,102,26.2529169082641,21.2541666030884,24.260261445887,24.8708343505859,-11.116667,-19.473465,-15.7491216941176,-16,144.830279,-11.8381055,-19.0120387,"7",1215.7,4.99875030517578,145,1,1,1,1.3e+11,1.73e+12,-22.57378083,"Brongniartieae","Lamprolobium","Papilionoideae","Brongniartieae",1,22.57378083,1,0,1,"Lamprolobium fruticosum","Lamprolobium fruticosum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,108,"Lamprolobium fruticosum"
"1396",1455,"Lathyrus_angulatus",2452,1253,405.55,733.234094616639,684,363,112,201.713703099511,185,16.7666664123535,9.63979144096375,13.2411585873142,13.4020833969116,48.934,27.9285,41.8367115617455,41.4353095,-3.7,47.3185445,37.30113775,"12",847.45,7.12687497138975,251,1,1,2,3.33e+12,4.54e+12,38.69175494,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,38.69175494,0,1,0,"Lathyrus angulatus","Lathyrus angulatus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1776,"Lathyrus angulatus"
"1397",1456,"Lathyrus_annuus",1677,967.4,376.8,692.367918902803,689,319,124,198.323196183661,184,17.7558326721192,11.6775001525879,14.3866030786033,14.375,58.35,27.6785102,41.4944909146691,42.7,3.76343,44.552102,36.1273178,"12",590.6,6.07833251953132,195,1,1,3,3.48e+11,1.24e+13,39.65640909,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,39.65640909,0,1,4,"Lathyrus annuus","Lathyrus annuus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,5525,"Lathyrus annuus"
"1398",1457,"Lathyrus_aphaca",10567,1074,435,753.785085643986,745,405,131,238.612567426895,221,17.2112499237061,8.59583311080933,11.7228659982967,11.0583333969116,57.670159,20.21053,44.5455762441942,44.78479,4.19286,50.806938,34.84051,"4",639,8.61541681289674,274,1,1,8,1.12e+13,2.75e+13,39.11839808,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,39.11839808,0,1,5,"Lathyrus aphaca","Lathyrus aphaca","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1472,"Lathyrus aphaca"
"1399",1458,"Lathyrus_brachycalyx",205,505.6,213,344.824390243902,345,249,49,138.980487804878,134,14.1133333206177,6.28583345413208,10.0114227606029,9.83749961853027,41.199112,33.7876,38.0148846882927,37.457944,-112.35,40.4633852,35.9975308,"13",292.6,7.82749986648562,200,0,1,0,0,1.6e+12,38.23233823,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,38.23233823,0,0,0,"Lathyrus brachycalyx","Lathyrus brachycalyx","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1489,"Lathyrus brachycalyx"
"1400",1459,"Lathyrus_cicera",6037,956.4,364,620.709955275799,598,331,108,186.516481696207,169,16.9216667175293,10.2183336257934,13.6789892895127,13.8208332061768,49.92333,24.8167,41.1178903552758,41.02583,2.3273,44.886156,36.949114,"12",592.4,6.70333309173588,223,1,1,3,6.06e+11,2e+13,36.55834479,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,36.55834479,0,1,6,"Lathyrus cicera","Lathyrus cicera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1923,"Lathyrus cicera"
"1401",1460,"Lathyrus_clymenum",3072,1109.45,340,639.157552083333,605.5,307,114,181.65234375,162,17.8541660308838,12.3397912502289,15.2159545976513,15.2250003814697,50.348335,27.6785102,39.621193028418,39.3997005,-0.3,43.6343164,35.56355,"12",769.45,5.51437478065488,193,1,1,4,8.97e+11,7.13e+12,38.60567236,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,38.60567236,0,1,1,"Lathyrus clymenum","Lathyrus clymenum","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1471,"Lathyrus clymenum"
"1402",1461,"Lathyrus_davidii",632,1588.15,529.55,1098.38132911392,1227,463,96.55,294.683544303797,309,13.3210415363312,3.59104173183441,9.03490242407704,9.54791688919067,50.78,22.32,37.9541027357595,36.8388225,128.498653,43.90203835,34.05,"4",1058.6,9.72999980449676,366.45,0,1,0,0,8.93e+12,43.17561716,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,43.17561716,0,0,2,"Lathyrus davidii","Lathyrus davidii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1802,"Lathyrus davidii"
"1403",1462,"Lathyrus_eucosmus",323,529.8,249.4,401.959752321981,402,263,68.1,151.752321981424,141,14.3395836830139,4.73250021934509,9.4264060730351,9.41249942779541,42.678736,23.9139725,36.665628576161,36.539828,-105.803768,39.9052358,32.9580726,"5",280.4,9.60708346366878,194.9,0,1,0,0,1.1e+12,36.56705657,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,36.56705657,0,0,0,"Lathyrus eucosmus","Lathyrus eucosmus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1474,"Lathyrus eucosmus"
"1404",1463,"Lathyrus_graminifolius",193,772.8,316.6,565.445595854922,559,241.4,69,142.839378238342,127,14.6183334350586,5.83583326339722,9.95159760472688,9.94166660308838,36.8827,23.138611,33.1735675487047,33.03355,-109.45,36.0218498,30.27458908,"5",456.2,8.78250017166136,172.4,0,1,0,0,1.29e+12,32.86823684,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,32.86823684,0,0,0,"Lathyrus graminifolius","Lathyrus graminifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1485,"Lathyrus graminifolius"
"1405",1464,"Lathyrus_hirsutus",6930,1156.55,538,793.247041847042,753,391,123,226.681673881674,210,17.9920825004577,8.35604195594788,11.5701617379639,11.0208330154419,58.35,-37.87,44.9229906666522,46.135805,3.095435,50.17771895,33.0010694,"4",618.549999999999,9.63604054450986,268,1,1,7,4.97e+12,1.82e+13,41.67807573,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,41.67807573,0,1,3,"Lathyrus hirsutus","Lathyrus hirsutus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1898,"Lathyrus hirsutus"
"1406",1465,"Lathyrus_humilis",1155,752.3,292.7,500.405194805195,481,547,260,371.69696969697,362,4.36041655540466,-6.14833345413208,-0.409523810297627,-0.199999988079071,63.923754,33.05,51.9787600285714,52.224566,104.319545,60.5552602,43.1299701,"6",459.6,10.5087500095367,287,0,1,0,0,2.36e+13,44.5514699,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,44.5514699,0,0,1,"Lathyrus humilis","Lathyrus humilis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2406,"Lathyrus humilis"
"1407",1466,"Lathyrus_inconspicuus",849,964.4,294.4,627.560659599529,632,332,97,202.087161366313,192,18.0066661834717,8.91833362579346,13.0657734393512,12.9333333969116,49.47627,30.1162,40.8819741041225,40.414444,7.55483,48.116046,32.8720194,"12",670,9.08833255767824,235,0,1,0,0,9.32e+12,38.83194762,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,38.83194762,0,1,1,"Lathyrus inconspicuus","Lathyrus inconspicuus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1488,"Lathyrus inconspicuus"
"1408",1467,"Lathyrus_japonicus",1490,1710.2,465.35,851.73288590604,752,840,188,449.832214765101,427,13.9712504386902,-3.95916670560837,4.96316274979612,4.56458330154419,70.8924,31.110773,52.4205088891275,52.207684,16.839549,69.610275,35.90842365,"4",1244.85,17.9304171442986,652,0,1,0,0,2.98e+13,50.22068001,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,50.22068001,0,0,4,"Lathyrus japonicus","Lathyrus japonicus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,3,3,0,"Y","N",0,NA,0,9662,"Lathyrus japonicus"
"1409",1468,"Lathyrus_jepsonii",196,1521,335,792.836734693878,667.5,382,102,192.69387755102,170,16.7479166984558,8.35000014305115,13.9264030261916,15.2687497138977,41.587986,35.630681,38.7685094316327,38.460278,-121.931934,40.9382991,36.50375425,"8",1186,8.39791655540468,280,0,1,0,0,4.08e+11,37.23999046,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,37.23999046,0,0,0,"Lathyrus jepsonii","Lathyrus jepsonii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1479,"Lathyrus jepsonii"
"1410",1469,"Lathyrus_komarovii",186,818.25,518.25,674.924731182796,687.5,573.5,269,410.639784946237,400,6.25416684150696,-1.61041668057442,2.41196238517921,3.00625014305114,53.971176,37.683333,45.8228609354839,44.4342105,132.86265,51.639225,42.77712975,"4",300,7.86458352208137,304.5,0,1,0,0,7.04e+12,53.4615388,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,53.4615388,0,0,0,"Lathyrus komarovii","Lathyrus komarovii","National Center for Biotechnology Information",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1586,"Lathyrus komarovii"
"1411",1470,"Lathyrus_lanszwertii",1261,1039,324,596.452815226011,529,324,101,215.590800951626,211,10.8374996185303,0.416666775941849,5.75025773085477,6.09583330154419,49.16,25.933333,39.9882799846154,39.265123,-109.826243,47.268005,33.895298,"5",715,10.4208328425885,223,0,1,0,0,2.14e+12,40.09899605,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,40.09899605,0,0,0,"Lathyrus lanszwertii","Lathyrus lanszwertii","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1471,"Lathyrus lanszwertii"
"1412",1471,"Lathyrus_latifolius",24337,1280,515,833.013230883018,785,486,142,262.077207544069,233,14.4666662216187,7.30833339691162,10.5286860883121,10.345832824707,59.22545,-45.894425,45.5401060086699,46.476449,2.940833,52.4249866,37.528584,"4",765,7.15833282470708,344,1,1,17,2.13e+13,6.44e+12,42.17504914,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,42.17504914,0,0,3,"Lathyrus latifolius","Lathyrus latifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1620,"Lathyrus latifolius"
"1413",1472,"Lathyrus_linifolius",64015,1423,572,863.76878856518,795,857,183,445.978458173865,392,11.4458332061768,4.74166679382324,7.61400173279548,7.28749990463257,69.6789,38.4187723,53.5200724341279,55.950946,9.632267,60.3154866,43.5066768,"4",851,6.70416641235356,674,1,1,1,1.15e+11,6.98e+12,46.72624927,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,46.72624927,0,0,2,"Lathyrus linifolius","Lathyrus linifolius","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1479,"Lathyrus linifolius"
"1414",1473,"Lathyrus_magellanicus",205,1801.6,319.6,879.756097560976,797,1004.6,168.2,396.117073170732,358,17.0766662597656,4.36416683197021,9.93109755632354,8.59583377838135,6.204648,-51.503614,-31.3747992536585,-34.754985,-71.643611,0.139331999999997,-51.0669278,"4",1482,12.7124994277954,836.399999999996,0,1,0,0,7.29e+12,-21.4684911,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,21.4684911,0,0,0,"Lathyrus magellanicus","Lathyrus magellanicus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,2123,"Lathyrus magellanicus"
"1415",1474,"Lathyrus_marmoratus",184,850.95,200.2,570.929347826087,592.5,230,97.95,174.527173913043,164,20.1481247901917,15.0608333587646,17.8393795956736,18.0895833969116,38.833302,30.848889,33.3313547771739,32.9246535,35.415061,36.91566695,31.23123345,"12",650.75,5.08729143142705,132.05,0,1,0,0,9.26e+11,26.35781079,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,26.35781079,0,1,0,"Lathyrus marmoratus","Lathyrus marmoratus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2533,"Lathyrus marmoratus"
"1416",1475,"Lathyrus_nevadensis",922,2126.6,435.45,1158.7863340564,1100,533,137,274.52169197397,240,13.235416841507,4.06666660308838,8.56976229409786,8.5,54.851907,35.738334,44.6024487612798,45.098937,-121.6189645,49.33303185,38.76332625,"5",1691.15,9.16875023841861,396,0,1,0,0,1.47e+12,42.74920082,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,42.74920082,0,0,0,"Lathyrus nevadensis","Lathyrus nevadensis","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1663,"Lathyrus nevadensis"
"1417",1476,"Lathyrus_niger",11322,1190,546,782.670199611376,732,678,168,367.171524465642,328,12.6333332061768,4.97916650772095,8.25083171356074,8.16666698455811,64.1145,35.0197,51.3972925688924,50.07,10.3962,59.850366,42.72400575,"4",644,7.65416669845585,510,1,1,2,3.46e+11,1.52e+13,44.88183931,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,44.88183931,0,0,4,"Lathyrus niger","Lathyrus niger","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,1,0,"Y","N",0,NA,0,30345,"Lathyrus niger"
"1418",1477,"Lathyrus_nissolia",7172,1150.45,570,788.528165086447,755,432,152,264.610847741216,245,13.0602083683014,8.11895842552185,10.5362294328467,10.3416662216187,56.119621,-43.629814,47.6690414547546,47.6949,1.81896,52.2411212,42.69031215,"4",580.45,4.94124994277953,280,1,1,4,8.38e+12,1.49e+13,42.66530031,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,42.66530031,0,1,1,"Lathyrus nissolia","Lathyrus nissolia","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1481,"Lathyrus nissolia"
"1419",1478,"Lathyrus_ochroleucus",1697,870,411,622.604596346494,602,533,168.8,298.918680023571,270,8.02916717529297,0.344166660308839,3.85904537098791,3.53333330154419,60.2,41.06092,49.2929569355922,49.3768442,-103.71964,55.717816,43.0509914,"4",459,7.68500051498413,364.2,0,1,0,0,2.92e+12,44.38951045,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,44.38951045,0,0,0,"Lathyrus ochroleucus","Lathyrus ochroleucus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,1487,"Lathyrus ochroleucus"
"1420",1479,"Lathyrus_ochrus",1244,1015.65,422.3,670.744372990354,643,317,118,192.666398713826,177,18.8195832252503,12.3989581108093,15.5958701673045,15.6916666030884,49.450677,31.11667,39.6769429496785,39.6790735,6.768225,43.8780741,32.9500072,"12",593.349999999999,6.42062511444095,199,1,1,2,1.17e+11,7.03e+12,38.13711824,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,38.13711824,0,1,2,"Lathyrus ochrus","Lathyrus ochrus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1473,"Lathyrus ochrus"
"1421",1480,"Lathyrus_palustris",9088,1022.65,441,666.854753521127,615,870,166,439.828014964789,400,10.7277086734772,-2.06791658401489,5.4493443734376,6.28333330154419,71.985214,24.706769,54.7096151664063,53.5485,15.369235,66.5284912,42.81213055,"4",581.65,12.7956252574921,704,0,1,0,0,3.77e+13,43.83747701,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,43.83747701,0,0,1,"Lathyrus palustris","Lathyrus palustris","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,2,2,0,"Y","N",0,NA,0,4116,"Lathyrus palustris"
"1422",1481,"Lathyrus_pisiformis",2349,637.6,369,504.520647083865,512,489,251,343.309493401447,327,6.09999990463257,-0.214999917149543,2.74345288386724,2.3125,69.6988,42.583333,54.5558611191997,54.659214,60.6843,58.405352,51.1366444,"4",268.6,6.31499982178211,238,0,1,0,0,2.23e+13,50.43341204,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,50.43341204,0,0,2,"Lathyrus pisiformis","Lathyrus pisiformis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,4,4,0,"Y","N",0,NA,0,1629,"Lathyrus pisiformis"
"1423",1482,"Lathyrus_pratensis",153896,1310,548,809.541313614389,757,764,176,400.62806700629,349,11.2416667938232,2.37916660308838,7.70068761487549,8.30000019073486,70.5234332,-46.095729,52.9287298472501,52.081367,7.5582845,62.3896575,44.6553225,"4",762,8.86250019073482,588,1,1,8,1.69e+13,4e+13,42.09266119,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,42.09266119,0,0,3,"Lathyrus pratensis","Lathyrus pratensis","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,25,23,0,"Y","N",0,NA,0,2732,"Lathyrus pratensis"
"1424",1483,"Lathyrus_pseudocicera",219,625.3,213.4,360.648401826484,299,202.1,79,135.178082191781,133,20.8370830535888,14.05625,17.8023782146576,17.904167175293,37.75,30.3167,33.3565553242009,32.7,35.73389,37.238333,31.186,"12",411.9,6.78083305358885,123.1,0,1,0,0,2.54e+12,26.79516794,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,26.79516794,0,1,0,"Lathyrus pseudocicera","Lathyrus pseudocicera","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1471,"Lathyrus pseudocicera"
"1425",1484,"Lathyrus_pusillus",108,1393.6,789.5,1102.59259259259,1107,220.7,88.35,131.833333333333,121,20.470832824707,14.1258333206177,17.7916280340265,17.9708337783813,38.8208,27.739406,32.6695811388889,32.6480425,-95.6829455,37.24154545,29.4790412,"8",604.1,6.34499950408932,132.35,0,1,0,0,3.43e+12,25.37381551,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,25.37381551,0,1,2,"Lathyrus pusillus","Lathyrus pusillus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2221,"Lathyrus pusillus"
"1426",1485,"Lathyrus_sativus",1300,1813,180.95,772.754615384615,651,380,95,207.877692307692,191,25.7793754577637,6.74458339214325,14.2544262917111,13.1041669845581,59.605833,-37.5667,36.0200420666923,39.466667,20.2,48.51031625,10.22933335,"12",1632.05,19.0347920656205,285,1,1,36,5.41e+13,1.07e+12,-6.77941557,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,6.77941557,0,1,7,"Lathyrus sativus","Lathyrus sativus","Wikispecies",0.988,2,TRUE,TRUE,FALSE,FALSE,1,1,0,"Y","N",0,NA,0,8447,"Lathyrus sativus"
"1427",1486,"Lathyrus_sphaericus",4710,1248,461.45,819.443949044586,806,456.650000000001,132,252.250743099788,229,15.2337498188019,8.32041654586792,11.7353273153685,11.6270833015442,59.88796,-35,43.3071092929724,43.9910775,3.47716,47.162254,38.49103645,"12",786.55,6.91333327293398,324.650000000001,1,1,4,8.42e+12,2.35e+13,37.82259621,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,37.82259621,0,1,1,"Lathyrus sphaericus","Lathyrus sphaericus","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,2561,"Lathyrus sphaericus"
"1428",1487,"Lathyrus_sylvestris",24583,1230,550,778.401374933897,725,660,170,352.347719969084,311,11.0124998092651,3.96666669845581,7.70961064018851,8.05000019073486,65.8735,-46.9,51.9108038238946,50.974906,10.81,60.1980981,44.142105,"4",680,7.04583311080929,490,1,1,5,3.16e+12,1.73e+13,48.14780215,"Vicieae","Lathyrus","Papilionoideae","Fabeae",1,48.14780215,0,0,4,"Lathyrus sylvestris","Lathyrus sylvestris","Wikispecies",0.988,2,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,6959,"Lathyrus sylvestris"
